DATE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D
DATE,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG
MARKET CAPITALIZATION,,,,,,,,,,,,,,,,,,,,,,
DATE,OFF_AVG_CLOSE,RESI_AVG_CLOSE,HOT_AVG_CLOSE,NL_AVG_CLOSE,SC_AVG_CLOSE,MALL_AVG_CLOSE,HC_AVG_CLOSE,IND_AVG_CLOSE,SS_AVG_CLOSE,DC_AVG_CLOSE,ALL_AVG_CLOSE,OFF_AVG_RETURN_1D,RESI_AVG_RETURN_1D,HOT_AVG_RETURN_1D,NL_AVG_RETURN_1D,SC_AVG_RETURN_1D,MALL_AVG_RETURN_1D,HC_AVG_RETURN_1D,IND_AVG_RETURN_1D,SS_AVG_RETURN_1D,DC_AVG_RETURN_1D,ALL_AVG_RETURN_1D
2018-03-08 00:00:00,$36.15 ,$65.90 ,$63.41 ,$30.99 ,$30.42 ,$66.31 ,$29.46 ,$41.10 ,$48.31 ,$193.43 ,$60.55 ,(0.21%),1.06%,(0.73%),(0.32%),(0.15%),(1.03%),(0.67%),0.48%,0.95%,0.22%,(0.04%)
2018-03-09 00:00:00,$36.43 ,$66.97 ,$64.42 ,$31.03 ,$30.16 ,$65.78 ,$29.28 ,$41.71 ,$48.51 ,$195.29 ,$60.96 ,0.76%,1.63%,1.59%,0.12%,(0.86%),(0.81%),(0.63%),1.48%,0.42%,0.96%,0.47%
2018-03-12 00:00:00,$36.59 ,$67.15 ,$64.76 ,$31.24 ,$30.31 ,$65.92 ,$29.75 ,$41.73 ,$48.54 ,$196.16 ,$61.22 ,0.45%,0.27%,0.53%,0.69%,0.51%,0.21%,1.62%,0.06%,0.07%,0.44%,0.49%
2018-03-13 00:00:00,$36.36 ,$67.15 ,$64.63 ,$31.20 ,$30.24 ,$66.74 ,$29.52 ,$41.58 ,$48.63 ,$200.00 ,$61.61 ,(0.63%),(0.01%),(0.20%),(0.12%),(0.24%),1.24%,(0.77%),(0.36%),0.18%,1.96%,0.11%
2018-03-14 00:00:00,$36.40 ,$67.61 ,$65.32 ,$30.97 ,$30.13 ,$66.28 ,$29.35 ,$41.69 ,$48.24 ,$202.86 ,$61.89 ,0.11%,0.69%,1.07%,(0.74%),(0.36%),(0.68%),(0.58%),0.26%,(0.80%),1.43%,0.04%
2018-03-15 00:00:00,$36.43 ,$67.99 ,$64.84 ,$30.86 ,$29.87 ,$65.12 ,$29.37 ,$41.66 ,$48.18 ,$203.34 ,$61.77 ,0.07%,0.57%,(0.74%),(0.37%),(0.86%),(1.76%),0.08%,(0.08%),(0.12%),0.24%,(0.30%)
2018-03-16 00:00:00,$36.79 ,$68.66 ,$65.76 ,$31.09 ,$30.13 ,$65.35 ,$29.62 ,$41.92 ,$48.33 ,$205.05 ,$62.27 ,0.99%,0.98%,1.42%,0.74%,0.88%,0.37%,0.84%,0.64%,0.31%,0.84%,0.80%
2018-03-19 00:00:00,$36.52 ,$68.27 ,$65.51 ,$30.83 ,$29.85 ,$64.55 ,$29.31 ,$41.73 ,$47.94 ,$201.62 ,$61.61 ,(0.74%),(0.56%),(0.38%),(0.81%),(0.96%),(1.23%),(1.05%),(0.45%),(0.82%),(1.67%),(0.87%)
2018-03-20 00:00:00,$36.38 ,$67.76 ,$65.59 ,$30.71 ,$29.50 ,$64.11 ,$29.00 ,$41.80 ,$48.19 ,$203.15 ,$61.62 ,(0.38%),(0.75%),0.12%,(0.40%),(1.16%),(0.68%),(1.05%),0.17%,0.53%,0.76%,(0.28%)
2018-03-21 00:00:00,$36.08 ,$67.25 ,$65.41 ,$30.51 ,$29.38 ,$64.23 ,$28.70 ,$41.44 ,$48.04 ,$200.42 ,$61.15 ,(0.82%),(0.76%),(0.28%),(0.66%),(0.40%),0.18%,(1.04%),(0.87%),(0.31%),(1.34%),(0.63%)
2018-03-22 00:00:00,$35.74 ,$66.31 ,$64.21 ,$30.50 ,$29.39 ,$64.50 ,$28.92 ,$40.97 ,$47.55 ,$202.26 ,$61.04 ,(0.93%),(1.40%),(1.84%),(0.03%),0.04%,0.43%,0.76%,(1.13%),(1.03%),0.92%,(0.42%)
2018-03-23 00:00:00,$34.78 ,$65.22 ,$61.80 ,$30.08 ,$28.95 ,$63.96 ,$28.40 ,$40.07 ,$46.93 ,$196.95 ,$59.71 ,(2.68%),(1.63%),(3.75%),(1.38%),(1.50%),(0.85%),(1.80%),(2.20%),(1.29%),(2.63%),(1.97%)
2018-03-26 00:00:00,$35.23 ,$65.95 ,$62.40 ,$30.35 ,$29.30 ,$64.68 ,$28.44 ,$40.65 ,$47.70 ,$200.24 ,$60.50 ,1.30%,1.12%,0.98%,0.91%,1.18%,1.14%,0.16%,1.46%,1.63%,1.67%,1.15%
2018-03-27 00:00:00,$35.39 ,$66.38 ,$62.21 ,$30.57 ,$29.34 ,$63.52 ,$28.95 ,$41.21 ,$48.36 ,$200.27 ,$60.62 ,0.43%,0.65%,(0.31%),0.71%,0.15%,(1.80%),1.77%,1.37%,1.38%,0.02%,0.44%
2018-03-28 00:00:00,$36.36 ,$68.47 ,$64.99 ,$31.45 ,$30.23 ,$65.59 ,$29.79 ,$41.70 ,$49.22 ,$203.10 ,$62.09 ,2.75%,3.15%,4.48%,2.87%,3.03%,3.27%,2.93%,1.18%,1.79%,1.41%,2.69%
2018-03-29 00:00:00,$36.32 ,$68.67 ,$65.07 ,$31.47 ,$30.17 ,$64.72 ,$29.64 ,$41.72 ,$49.20 ,$203.86 ,$62.08 ,(0.10%),0.28%,0.12%,0.09%,(0.21%),(1.33%),(0.53%),0.05%,(0.05%),0.37%,(0.13%)
2018-03-31 00:00:00,$36.32 ,$68.67 ,$65.07 ,$31.47 ,$30.17 ,$64.72 ,$29.64 ,$41.72 ,$49.20 ,$203.86 ,$62.08 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
2018-04-02 00:00:00,$35.72 ,$67.83 ,$64.34 ,$31.15 ,$29.79 ,$63.69 ,$29.34 ,$40.83 ,$48.61 ,$199.73 ,$61.10 ,(1.65%),(1.22%),(1.13%),(1.03%),(1.24%),(1.59%),(1.00%),(2.14%),(1.19%),(2.03%),(1.42%)
2018-04-03 00:00:00,$36.18 ,$68.80 ,$65.68 ,$31.63 ,$30.27 ,$64.69 ,$29.38 ,$41.26 ,$49.09 ,$199.04 ,$61.60 ,1.28%,1.43%,2.09%,1.52%,1.62%,1.58%,0.13%,1.07%,0.97%,(0.35%),1.13%
2018-04-04 00:00:00,$36.30 ,$69.40 ,$66.97 ,$31.97 ,$30.71 ,$66.09 ,$29.92 ,$41.38 ,$49.67 ,$201.04 ,$62.35 ,0.34%,0.88%,1.95%,1.10%,1.45%,2.16%,1.86%,0.28%,1.19%,1.00%,1.22%
2018-04-05 00:00:00,$36.20 ,$69.36 ,$67.05 ,$31.90 ,$30.64 ,$65.94 ,$29.68 ,$41.32 ,$49.74 ,$202.02 ,$62.39 ,(0.27%),(0.06%),0.12%,(0.23%),(0.23%),(0.23%),(0.82%),(0.15%),0.15%,0.49%,(0.12%)
2018-04-06 00:00:00,$35.83 ,$69.33 ,$66.31 ,$31.86 ,$30.03 ,$65.56 ,$29.86 ,$40.97 ,$49.37 ,$199.15 ,$61.83 ,(1.03%),(0.05%),(1.10%),(0.12%),(1.98%),(0.58%),0.60%,(0.83%),(0.76%),(1.42%),(0.73%)
2018-04-09 00:00:00,$35.65 ,$69.04 ,$65.17 ,$31.78 ,$29.95 ,$65.28 ,$29.64 ,$40.90 ,$49.43 ,$200.27 ,$61.71 ,(0.50%),(0.41%),(1.71%),(0.24%),(0.27%),(0.42%),(0.71%),(0.17%),0.12%,0.56%,(0.38%)
2018-04-10 00:00:00,$35.92 ,$69.38 ,$64.94 ,$31.74 ,$30.02 ,$65.80 ,$29.34 ,$41.06 ,$49.84 ,$197.23 ,$61.53 ,0.74%,0.48%,(0.35%),(0.12%),0.23%,0.80%,(1.02%),0.39%,0.83%,(1.51%),0.05%
2018-04-11 00:00:00,$35.91 ,$69.36 ,$65.93 ,$31.75 ,$30.08 ,$65.80 ,$29.23 ,$41.14 ,$49.79 ,$199.36 ,$61.83 ,(0.03%),(0.03%),1.52%,0.00%,0.19%,(0.01%),(0.38%),0.19%,(0.10%),1.08%,0.24%
2018-04-12 00:00:00,$35.53 ,$68.78 ,$67.09 ,$31.08 ,$29.65 ,$64.35 ,$28.68 ,$40.72 ,$49.03 ,$195.46 ,$61.04 ,(1.04%),(0.84%),1.76%,(2.09%),(1.45%),(2.20%),(1.89%),(1.02%),(1.52%),(1.96%),(1.22%)
2018-04-13 00:00:00,$35.76 ,$69.41 ,$67.61 ,$31.25 ,$29.65 ,$64.60 ,$28.78 ,$41.17 ,$49.78 ,$196.12 ,$61.41 ,0.64%,0.92%,0.78%,0.54%,0.03%,0.39%,0.33%,1.10%,1.53%,0.34%,0.66%
2018-04-16 00:00:00,$36.05 ,$69.38 ,$68.98 ,$31.57 ,$29.81 ,$64.57 ,$28.89 ,$41.54 ,$49.88 ,$197.47 ,$61.82 ,0.82%,(0.04%),2.04%,1.04%,0.54%,(0.05%),0.40%,0.90%,0.20%,0.69%,0.65%
2018-04-17 00:00:00,$36.35 ,$70.11 ,$69.88 ,$31.93 ,$30.01 ,$65.13 ,$29.21 ,$42.72 ,$50.76 ,$199.93 ,$62.60 ,0.83%,1.04%,1.30%,1.13%,0.65%,0.88%,1.09%,2.85%,1.77%,1.24%,1.28%
